"id","observed_on","lon","lat","species_guess","place_guess","taxon.id","taxon.name","taxon.rank","taxon.ancestry","taxon.common_name.id","taxon.common_name.name","taxon.common_name.is_valid","taxon.common_name.lexicon","iconic_taxon.id","iconic_taxon.name","iconic_taxon.rank","iconic_taxon.rank_level"
3241153,"2016-05-17","-77.13815","44.83576","Northern Watersnake","Frontenac, CA-ON, CA",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
3194523,"2016-05-11","-97.2322083333","49.873255","Common Snapping Turtle","Assiniboine Park, Winnipeg, MB, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
3164367,"2016-05-13","-80.5588912964","42.6283340454","Midland Painted Turtle","Haldimand-Norfolk, CA-ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
3155916,"2013-10-08","-98.661781","49.411614","Gray Tiger Salamander","Delmare Commodities",236922,"Ambystoma mavortium diaboli","subspecies","48460/1/2/355675/20978/26718/26720/26721/26765",710810,"Gray Tiger Salamander",TRUE,"English",20978,"Amphibia","class",50
3154172,"2016-05-11","-75.823975","45.070118","Northern Watersnake","Marlborough Forest, Ottawa",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
3096296,"2016-05-02","-108.9661245793","53.3926441363","Plains Garter Snake","328 Railway Ave Turtleford, SK S0M 2Y0",28378,"Thamnophis radix","species","48460/1/2/355675/26036/26172/85553/26504/532896/28339",82002,"Plains Garter Snake",TRUE,"English",26036,"Reptilia","class",50
3011895,"2016-04-23","-80.3551025391","43.0828590393","Common Snapping Turtle","Brant, CA-ON, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
2974410,"2015-11-04","-75.798082","45.373007","Redbelly Snake","Britannia Consevation Area, Ottawa",28557,"Storeria occipitomaculata","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",136926,"Red-bellied Snake",TRUE,"English",26036,"Reptilia","class",50
2861652,"2016-03-31","-75.874085","45.349065","Northern Leopard Frog","Ottawa",66003,"Lithobates pipiens","species","48460/1/2/355675/20978/20979/25473/60340",30433,"Northern Leopard Frog",TRUE,"English",20978,"Amphibia","class",50
2842810,"2009-07-30","-76.3713168856","44.566159992","Common Musk Turtle","Leeds and Grenville, CA-ON, CA",39703,"Sternotherus odoratus","species","48460/1/2/355675/26036/39532/39699/797558/39702",190351,"Eastern Musk Turtle",TRUE,"English",26036,"Reptilia","class",50
2836547,"2015-07-07","-75.855331","45.051194","Smooth Greensnake","Marlborough Forest",146314,"Opheodrys vernalis","species","48460/1/2/355675/26036/26172/85553/26504/797520/29199",308198,"Smooth Greensnake",TRUE,"English",26036,"Reptilia","class",50
2607170,"2015-07-28","-79.943228","43.626656","Redbelly Snake","Stewarttown",28557,"Storeria occipitomaculata","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",136926,"Red-bellied Snake",TRUE,"English",26036,"Reptilia","class",50
2333739,"2013-09-28","-123.501499","48.948175","Rough-skinned Newt","Galiano Island, Laughlin Lake",27826,"Taricha granulosa","species","48460/1/2/355675/20978/26718/27701/787591/27816",34308,"Rough-skinned Newt",TRUE,"English",20978,"Amphibia","class",50
2253177,"2015-10-15","-78.28676","44.356196","Blue-spotted Salamander","Trent University, Peterborough, ON, CA",52354,"Ambystoma laterale","species","48460/1/2/355675/20978/26718/26720/26721",83063,"Blue-spotted Salamander",TRUE,"English",20978,"Amphibia","class",50
2097121,"2015-10-11","-80.3820108622","42.5802240763","Eastern Garter Snake","Long Point, CA-ON-WB, CA-ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
2097120,"2015-10-11","-80.3834219951","42.5294298716","Eastern Foxsnake","Ontario, CA",320680,"Pantherophis vulpinus","species","48460/1/2/355675/26036/26172/85553/26504/797520/59649",454661,"Eastern Foxsnake",TRUE,"English",26036,"Reptilia","class",50
2095287,"2015-10-09","-80.525814","42.676872","American bullfrog","walsingham on",65979,"Lithobates catesbeianus","species","48460/1/2/355675/20978/20979/25473/60340",30357,"American Bullfrog",TRUE,"English",20978,"Amphibia","class",50
2051708,"2015-10-02","-80.5856246948","42.6376838684","Eastern Garter Snake","Haldimand-Norfolk, CA-ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
2020665,"2005-05-29","-76.243439","44.768146","Eastern Garter Snake","Murphys Point Provincial Park, CA-ON-LN, CA-ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
2005589,"2005-06-11","-75.6112413996","45.088371765","Blanding's Turtle","Ontario, CA",39885,"Emydoidea blandingii","species","48460/1/2/355675/26036/39532/39760/797516/39884",136263,"Blanding's Turtle",TRUE,"English",26036,"Reptilia","class",50
1978737,"2015-09-23","-79.67199","43.566024","Eastern Garter Snake","Riverwood, Mississauga",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
1972039,"2015-09-17","-76.860613","45.385468","Eastern Garter Snake","4158–4462 Highway 132, Admaston/Bromley, ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
1937531,"2015-09-04","-79.05457","44.53907","Eastern Garter Snake","Bolsover, ON",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
1910969,"2015-09-01","-77.9378133333","44.4902166667","Redbelly Snake","2262 N Belmont Township Concession 10, Havelock-Belmont-Methuen, ON, CA",28557,"Storeria occipitomaculata","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",136926,"Red-bellied Snake",TRUE,"English",26036,"Reptilia","class",50
1890688,"2015-08-25","-79.67199","43.566024","Eastern Garter Snake","Riverwood, Mississauga",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
1887614,"2013-07-19","-76.237472","44.781864","Midland Painted Turtle","Murphy's Point Provincial Park",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
1876260,"2015-08-11","-79.67199","43.566024","Eastern Garter Snake","riverwood, mississauga",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
1859514,"2015-08-11","-76.43435657","44.45832077","Eastern Milksnake","Frontenac, Ontario, CA",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
1838776,"2015-08-06","-76.4102371631","44.5951110843","Gray Ratsnake","Frontenac, CA-ON, CA",67642,"Pantherophis spiloides","species","48460/1/2/355675/26036/26172/85553/26504/797520/59649/857190",105160,"Gray Ratsnake",TRUE,"English",26036,"Reptilia","class",50
1784786,"2014-08-08","-79.009989","44.63467","Northern Watersnake","Sedge Wren Marsh, Carden Alvar",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
1775131,"2015-07-17","-125.03955","50.1178666667","Northern Alligator Lizard","Comox-Strathcona, CA-BC, CA",32064,"Elgaria coerulea","species","48460/1/2/355675/26036/26172/85552/31888/797512/32049",79676,"Northern Alligator Lizard",TRUE,"English",26036,"Reptilia","class",50
1673455,"2015-06-22","-125.027679","50.115467","Northern Alligator Lizard","Comox-Strathcona, CA-BC, CA",32064,"Elgaria coerulea","species","48460/1/2/355675/26036/26172/85552/31888/797512/32049",79676,"Northern Alligator Lizard",TRUE,"English",26036,"Reptilia","class",50
1648740,"2015-06-19","-76.5502868958","44.6178492022","Blanding's Turtle","Frontenac, CA-ON, CA",39885,"Emydoidea blandingii","species","48460/1/2/355675/26036/39532/39760/797516/39884",136263,"Blanding's Turtle",TRUE,"English",26036,"Reptilia","class",50
1645749,"2015-06-18","-76.74962856","44.65547341","Painted Turtle","Frontenac, CA-ON, CA",39771,"Chrysemys picta","species","48460/1/2/355675/26036/39532/39760/797544/39770",151451,"Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
1645748,"2015-06-18","-76.8285784882","44.7091792238","Blanding's Turtle","Frontenac, CA-ON, CA",39885,"Emydoidea blandingii","species","48460/1/2/355675/26036/39532/39760/797516/39884",136263,"Blanding's Turtle",TRUE,"English",26036,"Reptilia","class",50
1632122,"2015-06-14","-76.462913","44.430593","Bullfrog","perth road ontario",65979,"Lithobates catesbeianus","species","48460/1/2/355675/20978/20979/25473/60340",30357,"American Bullfrog",TRUE,"English",20978,"Amphibia","class",50
1621025,"2015-06-11","-76.5009831876","44.5649532572","Blanding's Turtle","Frontenac, CA-ON, CA",39885,"Emydoidea blandingii","species","48460/1/2/355675/26036/39532/39760/797516/39884",136263,"Blanding's Turtle",TRUE,"English",26036,"Reptilia","class",50
1594125,"2015-06-05","-76.43432","44.456467","Common Snapping Turtle","elbow lake environmental centre perth road ontario",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
1594124,"2015-06-05","-76.433215","44.456636","Common Snapping Turtle","hewlett-packard road, perth road on",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
1567237,"2015-05-29","-76.4773483276","44.497051239","Common Snapping Turtle","Frontenac, CA-ON, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
1567236,"2015-05-29","-76.4723548203","44.5087845556","Blanding's Turtle","Frontenac, CA-ON, CA",39885,"Emydoidea blandingii","species","48460/1/2/355675/26036/39532/39760/797516/39884",136263,"Blanding's Turtle",TRUE,"English",26036,"Reptilia","class",50
1558905,"2015-05-20","-76.485235","44.444344","Midland Painted Turtle","highway 10 perth road ontario",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
1551722,"2015-05-19","-110.1003262526","50.7127901157","Bullsnake","Canada",60347,"Pituophis catenifer sayi","subspecies","48460/1/2/355675/26036/26172/85553/26504/797520/29033/29044",202896,"Bullsnake",TRUE,"English",26036,"Reptilia","class",50
1513975,"2015-05-19","-76.356952","44.459439","Eastern Milksnake","battersea road kingston ontario",515419,"Lampropeltis triangulum","species","48460/1/2/355675/26036/26172/85553/26504/797520/29768",850979,"Eastern Milksnake",TRUE,"English",26036,"Reptilia","class",50
1513974,"2015-05-19","-76.2832731958","44.4193056242","Blanding's Turtle","Ontario, CA",39885,"Emydoidea blandingii","species","48460/1/2/355675/26036/39532/39760/797516/39884",136263,"Blanding's Turtle",TRUE,"English",26036,"Reptilia","class",50
1513967,"2015-05-19","-76.357639","44.451597","Midland Painted Turtle","battersea road kingston ontario",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
1482790,"2015-05-12","-76.5267507238","44.4445822075","Gray Ratsnake","Frontenac, CA-ON, CA",67642,"Pantherophis spiloides","species","48460/1/2/355675/26036/26172/85553/26504/797520/59649/857190",105160,"Gray Ratsnake",TRUE,"English",26036,"Reptilia","class",50
1382368,"2012-09-12","-76.075468","45.385667","Northern Water Snake","Carp Hills On",29306,"Nerodia sipedon sipedon","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/29299/29305",1863833,"Northern Watersnake",TRUE,"English",26036,"Reptilia","class",50
886037,"2014-09-07","-125.042444","50.116162","Wandering Garter Snake","Comox-Strathcona, CA-BC, CA",28403,"Thamnophis elegans vagrans","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28398",191916,"Wandering Garter Snake",TRUE,"English",26036,"Reptilia","class",50
852537,"2014-08-22","-76.4726694754","44.4360949224","Gray Ratsnake","Frontenac, CA-ON, CA",67642,"Pantherophis spiloides","species","48460/1/2/355675/26036/26172/85553/26504/797520/59649/857190",105160,"Gray Ratsnake",TRUE,"English",26036,"Reptilia","class",50
823803,"2014-08-08","-76.169911","44.552515","American Toad","summers road lyndhurst on",64968,"Anaxyrus americanus","species","48460/1/2/355675/20978/20979/21359/64747",25665,"American Toad",TRUE,"English",20978,"Amphibia","class",50
800902,"2014-07-24","-76.4086181558","44.5939625461","Common Snapping Turtle","westport ontari",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
792969,"2014-07-18","-110.0737","50.659407","Plains Spadefoot","Canada",26699,"Spea bombifrons","species","48460/1/2/355675/20978/20979/26688/26697",31915,"Plains Spadefoot",TRUE,"English",20978,"Amphibia","class",50
789777,"2014-07-16","-76.1435349194","44.6998166745","Common Musk Turtle","Leeds and Grenville, CA-ON, CA",39703,"Sternotherus odoratus","species","48460/1/2/355675/26036/39532/39699/797558/39702",190351,"Eastern Musk Turtle",TRUE,"English",26036,"Reptilia","class",50
769632,"2014-06-25","-76.406126","44.874226","Midland Painted Turtle","highway 10 ontario",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
759980,"2014-06-16","-76.3852690907","44.406472369","Common Musk Turtle","Ontario, CA",39703,"Sternotherus odoratus","species","48460/1/2/355675/26036/39532/39699/797558/39702",190351,"Eastern Musk Turtle",TRUE,"English",26036,"Reptilia","class",50
759498,"2014-06-19","-76.4040266082","44.4749574471","Emydoidea blandingii","Frontenac, CA-ON, CA",39885,"Emydoidea blandingii","species","48460/1/2/355675/26036/39532/39760/797516/39884",136263,"Blanding's Turtle",TRUE,"English",26036,"Reptilia","class",50
756942,"2014-06-23","-77.3192673371","44.5375936427","Blanding's Turtle","Hastings, CA-ON, CA",39885,"Emydoidea blandingii","species","48460/1/2/355675/26036/39532/39760/797516/39884",136263,"Blanding's Turtle",TRUE,"English",26036,"Reptilia","class",50
719304,"2014-06-04","-125.043045","50.113837","Northwestern Garter Snake","Whaletown, Cortes Island, British Columbia",28389,"Thamnophis ordinoides","species","48460/1/2/355675/26036/26172/85553/26504/532896/28339",99115,"Northwestern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
680604,"2014-05-16","-125.03451","50.116336","Northwestern Garter Snake","Whaletown, Cortes Island, British Columbia",28389,"Thamnophis ordinoides","species","48460/1/2/355675/26036/26172/85553/26504/532896/28339",99115,"Northwestern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
675404,"2014-04-29","-65.898614","45.455426","Spotted Salamander","Nauwigewauk, New Brunswick",26790,"Ambystoma maculatum","species","48460/1/2/355675/20978/26718/26720/26721",32192,"Spotted Salamander",TRUE,"English",20978,"Amphibia","class",50
666448,"2014-04-30","-125.041188","50.103765","Northwestern Garter Snake","Whaletown, Cortes Island, British Columbia",28389,"Thamnophis ordinoides","species","48460/1/2/355675/26036/26172/85553/26504/532896/28339",99115,"Northwestern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
404603,"2013-09-21","-99.965","50.6296666667","Redbelly Snake","East St",28557,"Storeria occipitomaculata","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",136926,"Red-bellied Snake",TRUE,"English",26036,"Reptilia","class",50
365979,"2013-06-27","-80.4660614302","45.6259351417","Chelydra serpentina","Ontario, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
365977,"2013-06-25","-79.434542","45.234795","Midland Painted Turtle","ontario",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
365973,"2013-06-13","-80.4436121956","45.7273390484","Nerodia sipedon","Parry Sound, CA-ON, CA",29305,"Nerodia sipedon","species","48460/1/2/355675/26036/26172/85553/26504/532896/29299",2187764,"Common Watersnake",TRUE,"English",26036,"Reptilia","class",50
